SITE_ID,atlas,graph_feature_type,feature,feature_engineering,model,train_accuracy,test_accuracy
USM,multi,graph_level,average_degree,mi_10,XGB,0.6454545454545455,0.4666666666666667
USM,multi,graph_level,average_degree,mi_10,LGBM,0.696969696969697,0.6
USM,multi,graph_level,average_degree,mi_10,SVM,0.6787878787878788,0.4666666666666667
USM,multi,graph_level,average_degree,mi_10,MLP,0.646969696969697,0.4666666666666667
USM,multi,graph_level,average_degree,pca_10,LR,0.5893939393939394,0.5333333333333333
USM,multi,graph_level,average_degree,pca_10,DT,0.5727272727272728,0.6
USM,multi,graph_level,average_degree,pca_10,RF,0.7151515151515151,0.5333333333333333
USM,multi,graph_level,average_degree,pca_10,XGB,0.6651515151515153,0.5333333333333333
USM,multi,graph_level,average_degree,pca_10,LGBM,0.6803030303030303,0.4
USM,multi,graph_level,average_degree,pca_10,SVM,0.696969696969697,0.4666666666666667
USM,multi,graph_level,average_degree,pca_10,MLP,0.6969696969696969,0.6666666666666666
STANFORD,cc200,node_based,degree,original,LR,0.5476190476190476,0.625
STANFORD,cc200,node_based,degree,original,DT,0.42857142857142855,0.375
STANFORD,cc200,node_based,degree,original,RF,0.5523809523809524,0.5
STANFORD,cc200,node_based,degree,original,XGB,0.5809523809523809,0.5
STANFORD,cc200,node_based,degree,original,LGBM,0.48571428571428577,0.375
STANFORD,cc200,node_based,degree,original,SVM,0.5523809523809524,0.625
STANFORD,cc200,node_based,degree,original,MLP,0.5476190476190477,0.75
STANFORD,cc200,node_based,degree,mi_10,LR,0.6142857142857142,0.75
STANFORD,cc200,node_based,degree,mi_10,DT,0.5809523809523809,0.375
STANFORD,cc200,node_based,degree,mi_10,RF,0.738095238095238,0.75
STANFORD,cc200,node_based,degree,mi_10,XGB,0.7095238095238094,0.5
STANFORD,cc200,node_based,degree,mi_10,LGBM,0.48571428571428577,0.375
STANFORD,cc200,node_based,degree,mi_10,SVM,0.680952380952381,0.75
STANFORD,cc200,node_based,degree,mi_10,MLP,0.6476190476190476,0.625
STANFORD,cc200,node_based,degree,pca_10,LR,0.6761904761904762,0.625
STANFORD,cc200,node_based,degree,pca_10,DT,0.5761904761904761,0.625
STANFORD,cc200,node_based,degree,pca_10,RF,0.41904761904761906,0.75
STANFORD,cc200,node_based,degree,pca_10,XGB,0.419047619047619,0.625
STANFORD,cc200,node_based,degree,pca_10,LGBM,0.48571428571428577,0.375
STANFORD,cc200,node_based,degree,pca_10,SVM,0.5476190476190476,0.625
STANFORD,cc200,node_based,degree,pca_10,MLP,0.680952380952381,0.625
STANFORD,cc200,edge_based,average_degree,original,LR,0.419047619047619,0.625
STANFORD,cc200,edge_based,average_degree,original,DT,0.38095238095238093,0.75
STANFORD,cc200,edge_based,average_degree,original,RF,0.44761904761904764,0.625
STANFORD,cc200,edge_based,average_degree,original,XGB,0.4809523809523809,0.75
STANFORD,cc200,edge_based,average_degree,original,LGBM,0.48571428571428577,0.375
STANFORD,cc200,edge_based,average_degree,original,SVM,0.4523809523809524,0.625
STANFORD,cc200,edge_based,average_degree,original,MLP,0.45714285714285713,0.625
STANFORD,cc200,edge_based,average_degree,mi_10,LR,0.5761904761904761,0.625
STANFORD,cc200,edge_based,average_degree,mi_10,DT,0.5857142857142856,0.875
STANFORD,cc200,edge_based,average_degree,mi_10,RF,0.5857142857142856,0.875
STANFORD,cc200,edge_based,average_degree,mi_10,XGB,0.4523809523809524,0.875
STANFORD,cc200,edge_based,average_degree,mi_10,LGBM,0.48571428571428577,0.375
STANFORD,cc200,edge_based,average_degree,mi_10,SVM,0.5761904761904761,0.625
STANFORD,cc200,edge_based,average_degree,mi_10,MLP,0.5809523809523809,0.75
STANFORD,cc200,edge_based,average_degree,pca_10,LR,0.638095238095238,0.625
STANFORD,cc200,edge_based,average_degree,pca_10,DT,0.638095238095238,0.875
STANFORD,cc200,edge_based,average_degree,pca_10,RF,0.5761904761904761,0.875
STANFORD,cc200,edge_based,average_degree,pca_10,XGB,0.4809523809523809,0.625
STANFORD,cc200,edge_based,average_degree,pca_10,LGBM,0.48571428571428577,0.375
STANFORD,cc200,edge_based,average_degree,pca_10,SVM,0.5142857142857142,0.75
STANFORD,cc200,edge_based,average_degree,pca_10,MLP,0.5142857142857142,0.75
STANFORD,cc200,graph_level,average_degree,original,LR,0.32857142857142857,0.5
STANFORD,cc200,graph_level,average_degree,original,DT,0.3857142857142857,0.75
STANFORD,cc200,graph_level,average_degree,original,RF,0.4809523809523809,0.625
STANFORD,cc200,graph_level,average_degree,original,XGB,0.48571428571428565,0.625
STANFORD,cc200,graph_level,average_degree,original,LGBM,0.48571428571428577,0.375
STANFORD,cc200,graph_level,average_degree,original,SVM,0.5476190476190476,0.5
STANFORD,cc200,graph_level,average_degree,original,MLP,0.5190476190476191,0.625
STANFORD,cc200,graph_level,average_degree,mi_10,LR,0.519047619047619,0.5
STANFORD,cc200,graph_level,average_degree,mi_10,DT,0.5523809523809524,0.375
STANFORD,cc200,graph_level,average_degree,mi_10,RF,0.6380952380952382,0.5
STANFORD,cc200,graph_level,average_degree,mi_10,XGB,0.738095238095238,0.5
STANFORD,cc200,graph_level,average_degree,mi_10,LGBM,0.48571428571428577,0.375
STANFORD,cc200,graph_level,average_degree,mi_10,SVM,0.6142857142857142,0.625
STANFORD,cc200,graph_level,average_degree,mi_10,MLP,0.6428571428571429,0.625
STANFORD,cc200,graph_level,average_degree,pca_10,LR,0.4428571428571429,0.5
STANFORD,cc200,graph_level,average_degree,pca_10,DT,0.5142857142857143,0.5
STANFORD,cc200,graph_level,average_degree,pca_10,RF,0.47619047619047616,0.625
STANFORD,cc200,graph_level,average_degree,pca_10,XGB,0.4142857142857143,0.625
STANFORD,cc200,graph_level,average_degree,pca_10,LGBM,0.48571428571428577,0.375
STANFORD,cc200,graph_level,average_degree,pca_10,SVM,0.6428571428571429,0.625
STANFORD,cc200,graph_level,average_degree,pca_10,MLP,0.5142857142857143,0.625
STANFORD,aal,node_based,degree,original,LR,0.6428571428571428,0.625
STANFORD,aal,node_based,degree,original,DT,0.5190476190476191,0.5
STANFORD,aal,node_based,degree,original,RF,0.6190476190476191,0.5
STANFORD,aal,node_based,degree,original,XGB,0.5238095238095238,0.375
STANFORD,aal,node_based,degree,original,LGBM,0.48571428571428577,0.375
STANFORD,aal,node_based,degree,original,SVM,0.5809523809523809,0.625
STANFORD,aal,node_based,degree,original,MLP,0.5428571428571429,0.75
STANFORD,aal,node_based,degree,mi_10,LR,0.5238095238095238,0.625
STANFORD,aal,node_based,degree,mi_10,DT,0.5857142857142856,0.5
STANFORD,aal,node_based,degree,mi_10,RF,0.680952380952381,0.625
STANFORD,aal,node_based,degree,mi_10,XGB,0.6142857142857142,0.375
STANFORD,aal,node_based,degree,mi_10,LGBM,0.48571428571428577,0.375
STANFORD,aal,node_based,degree,mi_10,SVM,0.5809523809523809,0.625
STANFORD,aal,node_based,degree,mi_10,MLP,0.5523809523809524,0.5
STANFORD,aal,node_based,degree,pca_10,LR,0.5809523809523809,0.625
STANFORD,aal,node_based,degree,pca_10,DT,0.5190476190476191,0.625
STANFORD,aal,node_based,degree,pca_10,RF,0.5476190476190477,0.625
STANFORD,aal,node_based,degree,pca_10,XGB,0.6476190476190476,0.625
STANFORD,aal,node_based,degree,pca_10,LGBM,0.48571428571428577,0.375
STANFORD,aal,node_based,degree,pca_10,SVM,0.6095238095238095,0.5
STANFORD,aal,node_based,degree,pca_10,MLP,0.4809523809523809,0.625
STANFORD,aal,edge_based,average_degree,original,LR,0.3142857142857143,0.5
STANFORD,aal,edge_based,average_degree,original,DT,0.4523809523809524,0.375
STANFORD,aal,edge_based,average_degree,original,RF,0.41904761904761906,0.625
STANFORD,aal,edge_based,average_degree,original,XGB,0.6523809523809524,0.625
STANFORD,aal,edge_based,average_degree,original,LGBM,0.48571428571428577,0.375
STANFORD,aal,edge_based,average_degree,original,SVM,0.5523809523809524,0.375
STANFORD,aal,edge_based,average_degree,original,MLP,0.2904761904761905,0.625
STANFORD,aal,edge_based,average_degree,mi_10,LR,0.6095238095238095,0.375
STANFORD,aal,edge_based,average_degree,mi_10,DT,0.5761904761904761,0.375
STANFORD,aal,edge_based,average_degree,mi_10,RF,0.5761904761904761,0.375
STANFORD,aal,edge_based,average_degree,mi_10,XGB,0.48571428571428577,0.375
STANFORD,aal,edge_based,average_degree,mi_10,LGBM,0.48571428571428577,0.375
STANFORD,aal,edge_based,average_degree,mi_10,SVM,0.6095238095238095,0.375
STANFORD,aal,edge_based,average_degree,mi_10,MLP,0.6095238095238095,0.375
STANFORD,aal,edge_based,average_degree,pca_10,LR,0.5428571428571429,0.625
STANFORD,aal,edge_based,average_degree,pca_10,DT,0.48571428571428565,0.5
STANFORD,aal,edge_based,average_degree,pca_10,RF,0.3571428571428571,0.625
STANFORD,aal,edge_based,average_degree,pca_10,XGB,0.44761904761904764,0.875
STANFORD,aal,edge_based,average_degree,pca_10,LGBM,0.48571428571428577,0.375
STANFORD,aal,edge_based,average_degree,pca_10,SVM,0.4523809523809524,0.375
STANFORD,aal,edge_based,average_degree,pca_10,MLP,0.44761904761904764,0.375
STANFORD,aal,graph_level,average_degree,original,LR,0.44761904761904764,0.625
STANFORD,aal,graph_level,average_degree,original,DT,0.6476190476190476,0.25
STANFORD,aal,graph_level,average_degree,original,RF,0.5142857142857143,0.375
STANFORD,aal,graph_level,average_degree,original,XGB,0.45714285714285713,0.375
STANFORD,aal,graph_level,average_degree,original,LGBM,0.48571428571428577,0.375
STANFORD,aal,graph_level,average_degree,original,SVM,0.48571428571428577,0.625
STANFORD,aal,graph_level,average_degree,original,MLP,0.5095238095238096,0.5
STANFORD,aal,graph_level,average_degree,mi_10,LR,0.5476190476190477,0.75
STANFORD,aal,graph_level,average_degree,mi_10,DT,0.6095238095238095,0.25
STANFORD,aal,graph_level,average_degree,mi_10,RF,0.6428571428571428,0.5
STANFORD,aal,graph_level,average_degree,mi_10,XGB,0.5761904761904761,0.5
STANFORD,aal,graph_level,average_degree,mi_10,LGBM,0.48571428571428577,0.375
STANFORD,aal,graph_level,average_degree,mi_10,SVM,0.5142857142857142,0.5
STANFORD,aal,graph_level,average_degree,mi_10,MLP,0.4523809523809524,0.625
STANFORD,aal,graph_level,average_degree,pca_10,LR,0.6809523809523809,0.625
STANFORD,aal,graph_level,average_degree,pca_10,DT,0.6761904761904761,0.5
STANFORD,aal,graph_level,average_degree,pca_10,RF,0.6523809523809523,0.5
STANFORD,aal,graph_level,average_degree,pca_10,XGB,0.5857142857142856,0.625
STANFORD,aal,graph_level,average_degree,pca_10,LGBM,0.48571428571428577,0.375
STANFORD,aal,graph_level,average_degree,pca_10,SVM,0.5809523809523809,0.625
STANFORD,aal,graph_level,average_degree,pca_10,MLP,0.7095238095238094,0.625
STANFORD,dos160,node_based,degree,original,LR,0.5476190476190477,0.5
STANFORD,dos160,node_based,degree,original,DT,0.5523809523809524,0.375
STANFORD,dos160,node_based,degree,original,RF,0.6761904761904762,0.375
STANFORD,dos160,node_based,degree,original,XGB,0.5523809523809524,0.5
STANFORD,dos160,node_based,degree,original,LGBM,0.48571428571428577,0.375
STANFORD,dos160,node_based,degree,original,SVM,0.5523809523809524,0.375
STANFORD,dos160,node_based,degree,original,MLP,0.5095238095238096,0.625
STANFORD,dos160,node_based,degree,mi_10,LR,0.5809523809523809,0.375
STANFORD,dos160,node_based,degree,mi_10,DT,0.5619047619047619,0.5
STANFORD,dos160,node_based,degree,mi_10,RF,0.6428571428571429,0.375
STANFORD,dos160,node_based,degree,mi_10,XGB,0.5809523809523809,0.25
STANFORD,dos160,node_based,degree,mi_10,LGBM,0.48571428571428577,0.375
STANFORD,dos160,node_based,degree,mi_10,SVM,0.5809523809523809,0.5
STANFORD,dos160,node_based,degree,mi_10,MLP,0.38095238095238093,0.5
STANFORD,dos160,node_based,degree,pca_10,LR,0.45714285714285713,0.625
STANFORD,dos160,node_based,degree,pca_10,DT,0.5809523809523809,0.5
STANFORD,dos160,node_based,degree,pca_10,RF,0.5809523809523809,0.5
STANFORD,dos160,node_based,degree,pca_10,XGB,0.4523809523809524,0.375
STANFORD,dos160,node_based,degree,pca_10,LGBM,0.48571428571428577,0.375
STANFORD,dos160,node_based,degree,pca_10,SVM,0.5809523809523809,0.375
STANFORD,dos160,node_based,degree,pca_10,MLP,0.680952380952381,0.625
STANFORD,dos160,edge_based,average_degree,original,LR,0.6095238095238095,0.25
STANFORD,dos160,edge_based,average_degree,original,DT,0.580952380952381,0.25
STANFORD,dos160,edge_based,average_degree,original,RF,0.5428571428571429,0.375
STANFORD,dos160,edge_based,average_degree,original,XGB,0.6428571428571429,0.25
STANFORD,dos160,edge_based,average_degree,original,LGBM,0.48571428571428577,0.375
STANFORD,dos160,edge_based,average_degree,original,SVM,0.7047619047619047,0.375
STANFORD,dos160,edge_based,average_degree,original,MLP,0.5476190476190477,0.25
STANFORD,dos160,edge_based,average_degree,mi_10,LR,0.7095238095238096,0.375
STANFORD,dos160,edge_based,average_degree,mi_10,DT,0.6142857142857142,0.375
STANFORD,dos160,edge_based,average_degree,mi_10,RF,0.6761904761904762,0.375
STANFORD,dos160,edge_based,average_degree,mi_10,XGB,0.5857142857142857,0.375
STANFORD,dos160,edge_based,average_degree,mi_10,LGBM,0.48571428571428577,0.375
STANFORD,dos160,edge_based,average_degree,mi_10,SVM,0.7095238095238096,0.375
STANFORD,dos160,edge_based,average_degree,mi_10,MLP,0.7428571428571429,0.375
STANFORD,dos160,edge_based,average_degree,pca_10,LR,0.6095238095238095,0.375
STANFORD,dos160,edge_based,average_degree,pca_10,DT,0.5761904761904761,0.375
STANFORD,dos160,edge_based,average_degree,pca_10,RF,0.4238095238095238,0.375
STANFORD,dos160,edge_based,average_degree,pca_10,XGB,0.3619047619047619,0.5
STANFORD,dos160,edge_based,average_degree,pca_10,LGBM,0.48571428571428577,0.375
STANFORD,dos160,edge_based,average_degree,pca_10,SVM,0.6095238095238095,0.625
STANFORD,dos160,edge_based,average_degree,pca_10,MLP,0.6142857142857142,0.5
STANFORD,dos160,graph_level,average_degree,original,LR,0.5571428571428572,0.5
STANFORD,dos160,graph_level,average_degree,original,DT,0.5619047619047619,0.375
STANFORD,dos160,graph_level,average_degree,original,RF,0.6476190476190475,0.375
STANFORD,dos160,graph_level,average_degree,original,XGB,0.5857142857142856,0.25
STANFORD,dos160,graph_level,average_degree,original,LGBM,0.48571428571428577,0.375
STANFORD,dos160,graph_level,average_degree,original,SVM,0.6142857142857142,0.625
STANFORD,dos160,graph_level,average_degree,original,MLP,0.49523809523809526,0.625
STANFORD,dos160,graph_level,average_degree,mi_10,LR,0.6476190476190475,0.375
STANFORD,dos160,graph_level,average_degree,mi_10,DT,0.6142857142857142,0.25
STANFORD,dos160,graph_level,average_degree,mi_10,RF,0.7761904761904762,0.25
STANFORD,dos160,graph_level,average_degree,mi_10,XGB,0.6523809523809523,0.25
STANFORD,dos160,graph_level,average_degree,mi_10,LGBM,0.48571428571428577,0.375
STANFORD,dos160,graph_level,average_degree,mi_10,SVM,0.6476190476190476,0.625
STANFORD,dos160,graph_level,average_degree,mi_10,MLP,0.5857142857142856,0.375
STANFORD,dos160,graph_level,average_degree,pca_10,LR,0.5238095238095237,0.375
STANFORD,dos160,graph_level,average_degree,pca_10,DT,0.5142857142857143,0.5
STANFORD,dos160,graph_level,average_degree,pca_10,RF,0.6238095238095238,0.5
STANFORD,dos160,graph_level,average_degree,pca_10,XGB,0.6285714285714287,0.25
STANFORD,dos160,graph_level,average_degree,pca_10,LGBM,0.48571428571428577,0.375
STANFORD,dos160,graph_level,average_degree,pca_10,SVM,0.680952380952381,0.5
STANFORD,dos160,graph_level,average_degree,pca_10,MLP,0.6523809523809524,0.625
STANFORD,multi,node_based,degree,original,LR,0.7095238095238094,0.5
STANFORD,multi,node_based,degree,original,DT,0.44761904761904764,0.5
STANFORD,multi,node_based,degree,original,RF,0.619047619047619,0.375
STANFORD,multi,node_based,degree,original,XGB,0.48571428571428577,0.5
STANFORD,multi,node_based,degree,original,LGBM,0.48571428571428577,0.375
STANFORD,multi,node_based,degree,original,SVM,0.6476190476190475,0.5
STANFORD,multi,node_based,degree,original,MLP,0.5285714285714286,0.75
STANFORD,multi,node_based,degree,mi_10,LR,0.9047619047619048,0.375
STANFORD,multi,node_based,degree,mi_10,DT,0.7476190476190476,0.375
STANFORD,multi,node_based,degree,mi_10,RF,0.9095238095238095,0.375
STANFORD,multi,node_based,degree,mi_10,XGB,0.8761904761904763,0.375
STANFORD,multi,node_based,degree,mi_10,LGBM,0.48571428571428577,0.375
STANFORD,multi,node_based,degree,mi_10,SVM,0.7761904761904762,0.375
STANFORD,multi,node_based,degree,mi_10,MLP,0.719047619047619,0.5
STANFORD,multi,node_based,degree,pca_10,LR,0.7380952380952381,0.5
STANFORD,multi,node_based,degree,pca_10,DT,0.38095238095238093,0.5
STANFORD,multi,node_based,degree,pca_10,RF,0.5761904761904761,0.75
STANFORD,multi,node_based,degree,pca_10,XGB,0.4095238095238095,0.75
STANFORD,multi,node_based,degree,pca_10,LGBM,0.48571428571428577,0.375
STANFORD,multi,node_based,degree,pca_10,SVM,0.6095238095238096,0.625
STANFORD,multi,node_based,degree,pca_10,MLP,0.44761904761904764,0.75
STANFORD,multi,edge_based,average_degree,original,LR,0.5761904761904761,0.5
STANFORD,multi,edge_based,average_degree,original,DT,0.519047619047619,0.75
STANFORD,multi,edge_based,average_degree,original,RF,0.5142857142857143,0.625
STANFORD,multi,edge_based,average_degree,original,XGB,0.4523809523809524,0.625
STANFORD,multi,edge_based,average_degree,original,LGBM,0.48571428571428577,0.375
STANFORD,multi,edge_based,average_degree,original,SVM,0.5809523809523809,0.5
STANFORD,multi,edge_based,average_degree,original,MLP,0.47619047619047616,0.625
STANFORD,multi,edge_based,average_degree,mi_10,LR,0.6714285714285715,0.5
STANFORD,multi,edge_based,average_degree,mi_10,DT,0.7809523809523811,0.5
STANFORD,multi,edge_based,average_degree,mi_10,RF,0.8380952380952381,0.5
STANFORD,multi,edge_based,average_degree,mi_10,XGB,0.5857142857142857,0.625
STANFORD,multi,edge_based,average_degree,mi_10,LGBM,0.48571428571428577,0.375
STANFORD,multi,edge_based,average_degree,mi_10,SVM,0.6428571428571429,0.5
STANFORD,multi,edge_based,average_degree,mi_10,MLP,0.9333333333333333,0.5
STANFORD,multi,edge_based,average_degree,pca_10,LR,0.5142857142857142,0.5
STANFORD,multi,edge_based,average_degree,pca_10,DT,0.5190476190476191,0.625
STANFORD,multi,edge_based,average_degree,pca_10,RF,0.5190476190476191,0.625
STANFORD,multi,edge_based,average_degree,pca_10,XGB,0.680952380952381,0.625
STANFORD,multi,edge_based,average_degree,pca_10,LGBM,0.48571428571428577,0.375
STANFORD,multi,edge_based,average_degree,pca_10,SVM,0.4809523809523809,0.5
STANFORD,multi,edge_based,average_degree,pca_10,MLP,0.5095238095238095,0.625
STANFORD,multi,graph_level,average_degree,original,LR,0.49523809523809526,0.625
STANFORD,multi,graph_level,average_degree,original,DT,0.5142857142857142,0.375
STANFORD,multi,graph_level,average_degree,original,RF,0.6476190476190476,0.5
STANFORD,multi,graph_level,average_degree,original,XGB,0.6142857142857142,0.5
STANFORD,multi,graph_level,average_degree,original,LGBM,0.48571428571428577,0.375
STANFORD,multi,graph_level,average_degree,original,SVM,0.5857142857142856,0.625
STANFORD,multi,graph_level,average_degree,original,MLP,0.5857142857142856,0.625
STANFORD,multi,graph_level,average_degree,mi_10,LR,0.44761904761904764,0.25
STANFORD,multi,graph_level,average_degree,mi_10,DT,0.47619047619047616,0.375
STANFORD,multi,graph_level,average_degree,mi_10,RF,0.6714285714285715,0.625
STANFORD,multi,graph_level,average_degree,mi_10,XGB,0.6047619047619047,0.5
STANFORD,multi,graph_level,average_degree,mi_10,LGBM,0.48571428571428577,0.375
STANFORD,multi,graph_level,average_degree,mi_10,SVM,0.6095238095238095,0.625
STANFORD,multi,graph_level,average_degree,mi_10,MLP,0.5476190476190476,0.5
STANFORD,multi,graph_level,average_degree,pca_10,LR,0.5238095238095237,0.625
STANFORD,multi,graph_level,average_degree,pca_10,DT,0.7142857142857142,0.375
STANFORD,multi,graph_level,average_degree,pca_10,RF,0.4809523809523809,0.375
STANFORD,multi,graph_level,average_degree,pca_10,XGB,0.6809523809523809,0.5
STANFORD,multi,graph_level,average_degree,pca_10,LGBM,0.48571428571428577,0.375
STANFORD,multi,graph_level,average_degree,pca_10,SVM,0.5761904761904761,0.625
STANFORD,multi,graph_level,average_degree,pca_10,MLP,0.4619047619047619,0.625
UM,cc200,node_based,degree,original,LR,0.5280632411067193,0.6071428571428571
UM,cc200,node_based,degree,original,DT,0.44664031620553357,0.4642857142857143
UM,cc200,node_based,degree,original,RF,0.5019762845849802,0.7142857142857143
UM,cc200,node_based,degree,original,XGB,0.5193675889328063,0.6428571428571429
UM,cc200,node_based,degree,original,LGBM,0.5189723320158103,0.6428571428571429
UM,cc200,node_based,degree,original,SVM,0.47351778656126486,0.6071428571428571
UM,cc200,node_based,degree,original,MLP,0.5818181818181818,0.5357142857142857
UM,cc200,node_based,degree,mi_10,LR,0.5537549407114624,0.6071428571428571
UM,cc200,node_based,degree,mi_10,DT,0.5881422924901185,0.6071428571428571
UM,cc200,node_based,degree,mi_10,RF,0.6521739130434783,0.5714285714285714
UM,cc200,node_based,degree,mi_10,XGB,0.5798418972332016,0.4642857142857143
UM,cc200,node_based,degree,mi_10,LGBM,0.6245059288537549,0.5
UM,cc200,node_based,degree,mi_10,SVM,0.5976284584980237,0.6071428571428571
UM,cc200,node_based,degree,mi_10,MLP,0.625691699604743,0.4642857142857143
UM,cc200,node_based,degree,pca_10,LR,0.65098814229249,0.6785714285714286
UM,cc200,node_based,degree,pca_10,DT,0.5905138339920948,0.5714285714285714
UM,cc200,node_based,degree,pca_10,RF,0.5806324110671937,0.6071428571428571
UM,cc200,node_based,degree,pca_10,XGB,0.5015810276679842,0.5357142857142857
UM,cc200,node_based,degree,pca_10,LGBM,0.47470355731225294,0.5
UM,cc200,node_based,degree,pca_10,SVM,0.5802371541501976,0.5357142857142857
UM,cc200,node_based,degree,pca_10,MLP,0.5711462450592885,0.5
UM,cc200,edge_based,average_degree,original,LR,0.4557312252964428,0.32142857142857145
UM,cc200,edge_based,average_degree,original,DT,0.4901185770750988,0.6071428571428571
UM,cc200,edge_based,average_degree,original,RF,0.4545454545454546,0.5357142857142857
UM,cc200,edge_based,average_degree,original,XGB,0.4901185770750988,0.5
UM,cc200,edge_based,average_degree,original,LGBM,0.4901185770750988,0.6428571428571429
UM,cc200,edge_based,average_degree,original,SVM,0.4533596837944664,0.5714285714285714
UM,cc200,edge_based,average_degree,original,MLP,0.5537549407114624,0.32142857142857145
UM,cc200,edge_based,average_degree,mi_10,LR,0.5260869565217392,0.4642857142857143
UM,cc200,edge_based,average_degree,mi_10,DT,0.5260869565217392,0.4642857142857143
UM,cc200,edge_based,average_degree,mi_10,RF,0.5260869565217392,0.39285714285714285
UM,cc200,edge_based,average_degree,mi_10,XGB,0.5264822134387351,0.5
UM,cc200,edge_based,average_degree,mi_10,LGBM,0.4450592885375494,0.4642857142857143
UM,cc200,edge_based,average_degree,mi_10,SVM,0.5442687747035573,0.42857142857142855
UM,cc200,edge_based,average_degree,mi_10,MLP,0.5446640316205533,0.42857142857142855
UM,cc200,edge_based,average_degree,pca_10,LR,0.4822134387351779,0.42857142857142855
UM,cc200,edge_based,average_degree,pca_10,DT,0.4545454545454546,0.6071428571428571
UM,cc200,edge_based,average_degree,pca_10,RF,0.5098814229249011,0.5357142857142857
UM,cc200,edge_based,average_degree,pca_10,XGB,0.4810276679841897,0.5357142857142857
UM,cc200,edge_based,average_degree,pca_10,LGBM,0.43596837944664035,0.35714285714285715
UM,cc200,edge_based,average_degree,pca_10,SVM,0.508695652173913,0.39285714285714285
UM,cc200,edge_based,average_degree,pca_10,MLP,0.5177865612648221,0.5
UM,cc200,graph_level,average_degree,original,LR,0.46521739130434786,0.2857142857142857
UM,cc200,graph_level,average_degree,original,DT,0.491304347826087,0.5
UM,cc200,graph_level,average_degree,original,RF,0.45652173913043476,0.5
UM,cc200,graph_level,average_degree,original,XGB,0.4822134387351779,0.4642857142857143
UM,cc200,graph_level,average_degree,original,LGBM,0.5094861660079052,0.6071428571428571
UM,cc200,graph_level,average_degree,original,SVM,0.43754940711462453,0.5714285714285714
UM,cc200,graph_level,average_degree,original,MLP,0.44545454545454544,0.5357142857142857
UM,cc200,graph_level,average_degree,mi_10,LR,0.4723320158102767,0.6071428571428571
UM,cc200,graph_level,average_degree,mi_10,DT,0.508300395256917,0.5714285714285714
UM,cc200,graph_level,average_degree,mi_10,RF,0.517786561264822,0.5
UM,cc200,graph_level,average_degree,mi_10,XGB,0.5347826086956522,0.5357142857142857
UM,cc200,graph_level,average_degree,mi_10,LGBM,0.5268774703557312,0.5357142857142857
UM,cc200,graph_level,average_degree,mi_10,SVM,0.5359683794466403,0.5
UM,cc200,graph_level,average_degree,mi_10,MLP,0.5260869565217392,0.6071428571428571
UM,cc200,graph_level,average_degree,pca_10,LR,0.4822134387351779,0.4642857142857143
UM,cc200,graph_level,average_degree,pca_10,DT,0.4826086956521739,0.5357142857142857
UM,cc200,graph_level,average_degree,pca_10,RF,0.48142292490118577,0.5357142857142857
UM,cc200,graph_level,average_degree,pca_10,XGB,0.5525691699604743,0.5
UM,cc200,graph_level,average_degree,pca_10,LGBM,0.5351778656126482,0.4642857142857143
UM,cc200,graph_level,average_degree,pca_10,SVM,0.4984189723320158,0.5714285714285714
UM,cc200,graph_level,average_degree,pca_10,MLP,0.5798418972332017,0.5
UM,aal,node_based,degree,original,LR,0.5272727272727272,0.4642857142857143
UM,aal,node_based,degree,original,DT,0.5533596837944664,0.4642857142857143
UM,aal,node_based,degree,original,RF,0.5557312252964427,0.6428571428571429
UM,aal,node_based,degree,original,XGB,0.6181818181818182,0.6428571428571429
UM,aal,node_based,degree,original,LGBM,0.6106719367588933,0.7142857142857143
UM,aal,node_based,degree,original,SVM,0.46521739130434786,0.6428571428571429
UM,aal,node_based,degree,original,MLP,0.5901185770750987,0.5714285714285714
UM,aal,node_based,degree,mi_10,LR,0.5727272727272726,0.6785714285714286
UM,aal,node_based,degree,mi_10,DT,0.5632411067193676,0.5357142857142857
UM,aal,node_based,degree,mi_10,RF,0.6505928853754941,0.7142857142857143
UM,aal,node_based,degree,mi_10,XGB,0.6075098814229248,0.7142857142857143
UM,aal,node_based,degree,mi_10,LGBM,0.5972332015810277,0.6785714285714286
UM,aal,node_based,degree,mi_10,SVM,0.5624505928853754,0.6428571428571429
UM,aal,node_based,degree,mi_10,MLP,0.5802371541501976,0.5714285714285714
UM,aal,node_based,degree,pca_10,LR,0.625296442687747,0.6071428571428571
UM,aal,node_based,degree,pca_10,DT,0.5355731225296443,0.5714285714285714
UM,aal,node_based,degree,pca_10,RF,0.5798418972332016,0.6071428571428571
UM,aal,node_based,degree,pca_10,XGB,0.5972332015810277,0.5357142857142857
UM,aal,node_based,degree,pca_10,LGBM,0.5173913043478261,0.5714285714285714
UM,aal,node_based,degree,pca_10,SVM,0.6067193675889327,0.7142857142857143
UM,aal,node_based,degree,pca_10,MLP,0.5901185770750987,0.6428571428571429
UM,aal,edge_based,average_degree,original,LR,0.4387351778656126,0.6428571428571429
UM,aal,edge_based,average_degree,original,DT,0.5185770750988142,0.5
UM,aal,edge_based,average_degree,original,RF,0.5359683794466403,0.8214285714285714
UM,aal,edge_based,average_degree,original,XGB,0.5260869565217392,0.6428571428571429
UM,aal,edge_based,average_degree,original,LGBM,0.36561264822134387,0.39285714285714285
UM,aal,edge_based,average_degree,original,SVM,0.40988142292490115,0.4642857142857143
